Business ID,Business Type,Date,Season,Weather,Location,Revenue,Profit,Growth Rate,Num Employees,GDP Growth,Inflation,Unemployment,Marketing Spend,Customer Rating,Tech Adoption,Sentiment Score
34173,Auto Parts Shop,2022-04-12 14:55:34.911643,Summer,Hot,Thane,305209,48910,0.022,11,0.039,0.03,0.051,26899,3.1,Low,0.55
27053,Electrical Appliances,2022-04-12 14:58:35.810611,Summer,Very Hot,Pimpri-Chinchwad,487648,46308,0.094,26,0.015,0.028,0.058,45362,3.5,High,0.76
1596,Grocery Store,2022-04-12 15:24:42.489661,Summer,Hot,Lucknow,423919,79669,0.032,6,0.037,0.054,0.049,41558,3.7,High,0.82
17311,Cyber Cafe,2022-04-12 16:49:01.446796,Summer,Hot,Bangalore,351844,75686,0.057,10,0.016,0.039,0.055,16819,4.7,High,0.45
21405,Tech Shop,2022-04-12 16:50:48.410350,Summer,Hot,Ghaziabad,300664,30695,0.038,11,0.013,0.046,0.07,18515,3.5,Low,0.94
21511,Bookstore,2022-04-12 17:03:54.440632,Summer,Hot,Chennai,402387,43129,0.133,10,0.02,0.025,0.05,4902,4.9,Low,0.54
30365,Stationery Shop,2022-04-12 17:33:29.309811,Summer,Hot,Bangalore,205404,15249,0.087,25,0.014,0.023,0.065,11657,3.2,High,0.54
32971,Tea Stall,2022-04-12 17:34:37.721088,Summer,Hot,Visakhapatnam,369035,63820,0.014,5,0.03,0.051,0.064,27358,4.7,High,0.98
23316,Photo Studio,2022-04-12 17:52:59.925055,Summer,Mild,Indore,46906,3963,0.177,26,0.02,0.032,0.044,1525,4.7,Low,0.78
10998,Spice Shop,2022-04-12 18:11:15.084441,Summer,Hot,Ghaziabad,176517,23905,0.104,25,0.021,0.039,0.076,5580,4.4,Low,0.68
16994,Furniture Store,2022-04-12 19:33:54.368387,Summer,Hot,Visakhapatnam,105993,9787,0.111,29,0.013,0.053,0.049,5708,4.1,Medium,0.78
32433,Shoe Store,2022-04-12 19:36:28.642872,Summer,Very Hot,Bangalore,315882,60010,0.028,30,0.044,0.032,0.043,24157,4.6,Medium,0.73
35071,Tailor Shop,2022-04-12 20:07:38.048120,Summer,Hot,Visakhapatnam,265049,35481,0.022,39,0.035,0.04,0.08,18469,3.4,High,0.69
40456,Tailor Shop,2022-04-12 20:10:07.923935,Summer,Hot,Chennai,147043,12160,0.003,30,0.017,0.024,0.052,5825,3.9,Low,0.99
44634,Clothing Store,2022-04-12 20:24:19.551169,Summer,Hot,Hyderabad,533395,42190,0.075,36,0.028,0.023,0.059,15281,4.3,Low,0.83
37779,Toy Shop,2022-04-12 21:14:43.468300,Summer,Hot,Mumbai,425737,71168,0.002,19,0.012,0.038,0.044,34865,4.8,Medium,0.91
38339,Tech Shop,2022-04-12 21:23:49.549769,Summer,Hot,Ahmedabad,423402,57468,0.003,19,0.012,0.05,0.061,13908,4.5,High,0.88
1643,Pet Shop,2022-04-12 21:36:01.501514,Summer,Hot,Hyderabad,70618,7524,0.042,26,0.012,0.056,0.065,6518,3.5,High,0.79
46186,Ice Cream Parlor,2022-04-12 22:29:44.798043,Summer,Very Hot,Visakhapatnam,146620,10103,0.122,1,0.047,0.022,0.035,7626,4.1,Medium,0.47
18261,Mobile Repair Shop,2022-04-12 22:33:52.666854,Summer,Hot,Kolkata,315567,30656,0.147,15,0.024,0.047,0.078,4917,4.9,Low,0.38
38087,Furniture Store,2022-04-12 23:08:04.512113,Summer,Hot,Bhopal,391039,30738,0.041,26,0.032,0.04,0.079,38540,3.5,Low,0.32
26373,Mobile Repair Shop,2022-04-12 23:08:51.694816,Summer,Hot,Lucknow,263707,17791,0.144,11,0.02,0.052,0.031,22465,4.7,Medium,0.73
13946,Street Food Vendor,2022-04-13 00:05:56.654296,Summer,Hot,Jaipur,195219,21630,0.125,37,0.044,0.04,0.068,17766,4.0,High,0.71
10594,Bookstore,2022-04-13 00:12:05.991976,Summer,Very Hot,Visakhapatnam,146161,28644,0.061,40,0.047,0.049,0.042,13151,4.5,High,0.45
11781,Auto Parts Shop,2022-04-13 00:33:09.221186,Summer,Hot,Kolkata,91701,13046,0.081,21,0.016,0.032,0.053,8260,3.1,Low,0.91
49123,Pharmacy,2022-04-13 01:24:04.252844,Summer,Hot,Indore,215107,33324,0.077,43,0.021,0.044,0.06,12065,4.8,High,0.66
39526,Tech Shop,2022-04-13 01:30:15.725552,Summer,Hot,Thane,455944,22751,0.075,32,0.047,0.027,0.047,16682,3.8,High,0.84
14910,Mobile Repair Shop,2022-04-13 02:29:04.885083,Summer,Hot,Vadodara,264710,18424,0.064,28,0.05,0.025,0.047,6530,4.3,Medium,0.68
47772,Auto Parts Shop,2022-04-13 02:47:44.050046,Summer,Hot,Mumbai,52866,8092,0.141,33,0.028,0.028,0.059,3263,3.2,Medium,0.84
26470,Photo Studio,2022-04-13 03:08:27.708770,Summer,Hot,Pimpri-Chinchwad,81706,14660,0.022,3,0.047,0.044,0.07,1009,3.3,Low,0.57
1620,Ice Cream Parlor,2022-04-13 03:15:01.495690,Summer,Mild,Ahmedabad,566783,56891,0.057,29,0.012,0.051,0.057,28955,3.5,Low,0.6
13144,Gym,2022-04-13 03:32:56.444468,Summer,Hot,Vadodara,311165,28657,0.057,45,0.032,0.049,0.06,26501,3.9,High,0.83
3594,Grocery Store,2022-04-13 03:50:30.855855,Summer,Very Hot,Indore,78760,11311,0.019,7,0.023,0.023,0.04,3660,4.8,Low,0.77
41512,Furniture Store,2022-04-13 04:05:01.086819,Summer,Very Hot,Ghaziabad,497100,33174,0.036,24,0.045,0.026,0.05,28629,3.2,Low,0.85
13955,Spice Shop,2022-04-13 04:09:19.656429,Summer,Mild,Jaipur,240142,34105,0.103,3,0.032,0.037,0.044,6187,4.9,Medium,0.78
43495,Pet Shop,2022-04-13 05:02:38.375780,Summer,Hot,Kolkata,464761,23934,0.062,40,0.044,0.043,0.052,39036,4.0,Medium,0.98
25303,Optician,2022-04-13 06:33:08.438393,Summer,Mild,Jaipur,266009,21694,0.022,2,0.03,0.04,0.077,13171,5.0,Low,0.36
3242,Tech Shop,2022-04-13 07:35:25.805786,Summer,Hot,Lucknow,319060,37055,0.043,20,0.026,0.045,0.061,16435,3.4,Low,0.87
18066,Ice Cream Parlor,2022-04-13 07:36:31.618787,Summer,Very Hot,Kolkata,678204,82693,0.107,34,0.021,0.055,0.049,49074,4.1,High,0.64
49629,Gym,2022-04-13 07:49:47.327172,Summer,Mild,Ahmedabad,184870,29543,0.106,28,0.03,0.024,0.065,9619,4.5,Low,0.63
5047,Photo Studio,2022-04-13 08:58:34.075179,Summer,Very Hot,Visakhapatnam,427846,81220,0.14,35,0.029,0.038,0.05,13929,3.1,Medium,0.93
49532,Bookstore,2022-04-13 08:59:15.313556,Summer,Very Hot,Mumbai,434462,62803,0.09,37,0.038,0.053,0.061,35852,4.3,Medium,0.44
9299,Toy Shop,2022-04-13 09:21:46.736586,Summer,Hot,Bhopal,16017,1004,0.02,43,0.033,0.03,0.071,1110,4.1,High,0.97
41975,Furniture Store,2022-04-13 09:42:33.154823,Summer,Hot,Kolkata,427826,94364,0.024,33,0.017,0.031,0.053,19511,3.6,Low,0.45
39385,Stationery Shop,2022-04-13 11:13:21.705672,Summer,Hot,Jaipur,506829,62559,0.041,39,0.03,0.036,0.057,20811,3.0,High,0.89
19121,Shoe Store,2022-04-13 11:40:15.853957,Summer,Hot,Hyderabad,423691,59437,0.094,28,0.023,0.025,0.067,37621,3.3,High,0.96
32958,Bookstore,2022-04-13 12:00:15.719273,Summer,Hot,Ahmedabad,50853,5160,0.022,13,0.035,0.06,0.076,1847,3.9,High,0.6
30451,Photo Studio,2022-04-13 12:22:40.322104,Summer,Very Hot,Kanpur,312969,36834,0.048,17,0.046,0.034,0.077,21400,5.0,High,0.45
21642,Photo Studio,2022-04-13 12:44:15.480754,Summer,Mild,Kolkata,456169,33213,0.202,38,0.012,0.042,0.031,40917,4.1,High,0.37
38707,Pharmacy,2022-04-13 12:58:40.606570,Summer,Very Hot,Bangalore,461706,62387,0.045,18,0.014,0.042,0.059,29370,3.8,Low,0.9
2785,Jewelry Store,2022-04-13 13:07:25.729671,Summer,Very Hot,Bhopal,178029,25074,0.047,13,0.01,0.059,0.04,17868,4.0,High,0.32
39104,Toy Shop,2022-04-13 17:03:47.664761,Summer,Hot,Chennai,233336,38058,0.073,27,0.036,0.05,0.058,3560,3.0,Medium,0.78
23774,Auto Parts Shop,2022-04-13 17:33:32.039885,Summer,Hot,Pimpri-Chinchwad,219390,20525,0.022,28,0.038,0.033,0.059,9343,4.3,High,0.62
25978,Cyber Cafe,2022-04-13 17:33:33.614989,Summer,Hot,Thane,143430,24763,0.077,16,0.04,0.058,0.08,11784,4.3,High,0.63
23418,Stationery Shop,2022-04-13 17:48:48.951007,Summer,Very Hot,Bangalore,350604,57327,0.037,18,0.026,0.028,0.06,16039,3.3,Medium,0.93
8768,Fruit Vendor,2022-04-13 17:52:32.659122,Summer,Hot,Kolkata,213586,29221,0.187,26,0.038,0.02,0.073,21465,4.4,Medium,0.46
4640,Bakery,2022-04-13 18:40:26.005831,Summer,Mild,Mumbai,14602,2328,0.103,48,0.028,0.04,0.033,265,3.3,Medium,0.98
39918,Hair Salon,2022-04-13 18:52:13.782351,Summer,Hot,Chennai,193687,21401,0.128,47,0.046,0.038,0.06,4652,4.8,Medium,0.79
249,Bakery,2022-04-13 18:52:26.278461,Summer,Hot,Ahmedabad,356470,28774,0.055,49,0.023,0.032,0.032,22752,4.2,Medium,0.77
31318,Pet Shop,2022-04-13 19:15:13.452358,Summer,Very Hot,Thane,220917,24893,0.158,9,0.025,0.041,0.06,2394,3.6,Medium,0.64
16162,Street Food Vendor,2022-04-13 20:38:27.182447,Summer,Mild,Lucknow,356270,40668,0.106,14,0.036,0.039,0.058,22764,3.1,High,0.59
25790,Optician,2022-04-13 21:52:39.585717,Summer,Hot,Bhopal,204548,33457,0.088,30,0.013,0.041,0.061,3919,3.6,Medium,0.68
43318,Bookstore,2022-04-13 21:54:30.348454,Summer,Hot,Nagpur,166297,12456,0.005,4,0.041,0.046,0.071,11086,4.5,Low,0.73
10170,Clothing Store,2022-04-13 22:05:34.866736,Summer,Very Hot,Pune,254714,44086,0.167,31,0.049,0.039,0.068,23804,4.2,Low,0.39
22703,Jewelry Store,2022-04-13 22:39:25.767022,Summer,Hot,Kolkata,406336,41363,0.084,14,0.03,0.056,0.039,5026,4.0,Medium,0.52
23167,Street Food Vendor,2022-04-13 22:51:21.885220,Summer,Very Hot,Ahmedabad,474708,90389,0.071,37,0.024,0.031,0.034,43518,3.7,High,0.86
35133,Clothing Store,2022-04-13 22:53:06.064333,Summer,Hot,Kanpur,447071,67638,0.116,15,0.047,0.058,0.056,25701,4.7,Low,0.58
2250,Sweet Shop,2022-04-13 23:31:45.623382,Summer,Hot,Ghaziabad,129325,15029,0.005,3,0.032,0.049,0.066,7221,4.0,Low,0.87
35840,Furniture Store,2022-04-13 23:38:50.170218,Summer,Very Hot,Pune,65829,10171,0.162,19,0.021,0.026,0.073,1588,3.2,High,0.33
46838,Stationery Shop,2022-04-14 00:20:06.911845,Summer,Very Hot,Visakhapatnam,222013,26284,0.183,10,0.049,0.025,0.033,15657,4.9,High,0.75
46346,Clothing Store,2022-04-14 00:35:35.830036,Summer,Mild,Vadodara,443783,88909,0.037,39,0.044,0.036,0.053,21701,3.2,High,0.65
32003,Spice Shop,2022-04-14 00:59:53.558450,Summer,Hot,Bangalore,10724,977,0.049,28,0.042,0.039,0.044,462,3.2,Low,0.71
25491,Furniture Store,2022-04-14 01:09:18.528597,Summer,Hot,Ahmedabad,273424,47787,0.091,12,0.05,0.032,0.031,18202,3.4,Medium,0.75
9064,Pharmacy,2022-04-14 02:01:00.703512,Summer,Hot,Delhi,399563,51325,0.116,20,0.014,0.055,0.037,32107,3.9,Low,0.92
19998,Gym,2022-04-14 02:10:30.066474,Summer,Hot,Chennai,482990,72144,0.083,42,0.038,0.052,0.074,21006,3.2,High,0.89
4158,Street Food Vendor,2022-04-14 02:12:07.935505,Summer,Hot,Mumbai,397299,62430,0.069,34,0.011,0.048,0.054,36572,4.5,Low,0.45
48455,Cyber Cafe,2022-04-14 02:36:22.156880,Summer,Very Hot,Nagpur,91920,13193,0.049,18,0.046,0.025,0.039,1713,3.4,Medium,0.97
49140,Ice Cream Parlor,2022-04-14 02:42:01.255352,Summer,Hot,Nagpur,113257,13679,0.105,31,0.043,0.029,0.074,8802,3.2,Medium,0.41
48647,Bookstore,2022-04-14 02:56:39.184447,Summer,Hot,Delhi,361791,65115,0.172,28,0.023,0.045,0.066,14661,3.3,High,0.31
49546,Toy Shop,2022-04-14 03:04:09.315485,Summer,Hot,Bhopal,201721,38539,0.138,34,0.045,0.051,0.077,8819,3.8,Low,0.8
30854,Fruit Vendor,2022-04-14 04:16:35.380442,Summer,Hot,Jaipur,355227,20648,0.078,33,0.043,0.044,0.052,14373,4.3,High,0.98
18291,Street Food Vendor,2022-04-14 05:28:30.673244,Summer,Mild,Ghaziabad,176416,10089,0.016,17,0.04,0.035,0.065,1743,4.7,High,0.93
12132,Optician,2022-04-14 06:01:29.272477,Summer,Hot,Nagpur,436709,51058,0.068,8,0.046,0.037,0.054,32728,4.4,High,0.88
26000,Furniture Store,2022-04-14 06:24:01.618116,Summer,Hot,Thane,277041,34538,0.072,29,0.032,0.049,0.063,26211,4.6,Medium,0.87
46332,Electrical Appliances,2022-04-14 06:49:08.826216,Summer,Very Hot,Pimpri-Chinchwad,384726,67191,0.2,48,0.022,0.047,0.044,32622,3.8,High,0.81
22056,Jewelry Store,2022-04-14 07:10:56.590797,Summer,Very Hot,Lucknow,98019,14752,0.01,30,0.034,0.037,0.047,5484,4.1,Medium,0.41
45261,Mobile Repair Shop,2022-04-14 07:33:09.644116,Summer,Hot,Hyderabad,245070,22401,0.117,32,0.027,0.047,0.054,20106,3.3,Low,0.43
7292,Optician,2022-04-14 07:44:28.431801,Summer,Hot,Chennai,431499,68122,0.175,36,0.02,0.057,0.053,40587,4.0,High,0.74
3880,Toy Shop,2022-04-14 08:29:44.896018,Summer,Hot,Hyderabad,168306,9076,0.029,5,0.032,0.044,0.038,2381,3.6,High,0.59
15308,Bakery,2022-04-14 08:41:32.983510,Summer,Mild,Bhopal,461592,62320,0.112,20,0.023,0.026,0.037,10409,4.8,Low,0.92
1404,Clothing Store,2022-04-14 09:38:45.455656,Summer,Hot,Visakhapatnam,125360,22016,0.001,30,0.025,0.047,0.039,6697,4.0,Low,0.31
26667,Dry Cleaning Service,2022-04-14 09:47:11.752998,Summer,Mild,Thane,219298,23870,0.084,10,0.012,0.058,0.045,23898,3.6,High,0.94
3201,Spice Shop,2022-04-14 10:15:07.799769,Summer,Very Hot,Kolkata,110864,11116,0.05,16,0.023,0.056,0.068,3145,4.9,Medium,0.99
21560,Pharmacy,2022-04-14 11:01:12.457970,Summer,Hot,Hyderabad,60874,5383,0.082,19,0.025,0.05,0.037,5859,4.9,High,0.94
44510,Hair Salon,2022-04-14 12:13:01.533453,Summer,Very Hot,Bhopal,464479,77890,0.044,39,0.023,0.036,0.073,27448,4.1,Low,0.37
27879,Dry Cleaning Service,2022-04-14 12:16:09.934035,Summer,Hot,Pune,274002,45812,0.064,8,0.041,0.042,0.047,25957,4.4,Medium,0.31
28013,Flower Shop,2022-04-14 12:18:51.954267,Summer,Hot,Ghaziabad,119020,10399,0.173,43,0.046,0.022,0.069,2703,4.4,Medium,0.36
4194,Ice Cream Parlor,2022-04-14 12:43:58.940822,Summer,Hot,Pimpri-Chinchwad,107525,8841,0.263,48,0.042,0.05,0.069,9189,4.8,High,0.36
22613,Electrical Appliances,2022-04-14 12:46:30.743512,Summer,Hot,Jaipur,45442,2625,0.019,12,0.026,0.03,0.077,1162,3.4,Medium,0.56
16707,Pharmacy,2022-04-14 13:11:27.304229,Summer,Very Hot,Chennai,176469,20347,0.049,1,0.018,0.022,0.062,6021,4.3,Medium,0.94
42093,Tech Shop,2022-04-14 13:40:29.171634,Summer,Mild,Bhopal,416013,64870,0.053,42,0.032,0.059,0.049,30720,3.0,Medium,0.69
43853,Street Food Vendor,2022-04-14 14:11:52.432052,Summer,Very Hot,Hyderabad,307857,44597,0.094,32,0.038,0.057,0.076,8859,3.8,High,0.36
14940,Ice Cream Parlor,2022-04-14 15:14:18.891799,Summer,Hot,Nagpur,396295,64593,0.17,3,0.045,0.043,0.079,6002,4.3,Medium,0.92
16442,Toy Shop,2022-04-14 15:21:56.244909,Summer,Very Hot,Hyderabad,154449,17725,0.124,33,0.011,0.028,0.054,11192,3.2,High,0.38
48405,Grocery Store,2022-04-14 15:59:09.147649,Summer,Hot,Indore,83831,6995,0.049,16,0.032,0.034,0.059,2816,4.0,High,0.43
9480,Bookstore,2022-04-14 16:01:11.765610,Summer,Very Hot,Bangalore,349583,38401,0.107,20,0.039,0.032,0.08,16025,4.8,Low,0.78
13698,Shoe Store,2022-04-14 16:52:00.595026,Summer,Mild,Visakhapatnam,511904,49967,0.019,48,0.043,0.043,0.069,31368,4.1,Medium,0.96
41764,Bookstore,2022-04-14 17:34:19.123547,Summer,Very Hot,Hyderabad,422710,59663,0.026,5,0.044,0.059,0.07,29376,3.5,Low,0.83
1421,Tailor Shop,2022-04-14 18:16:44.459191,Summer,Very Hot,Delhi,242524,20611,0.058,1,0.013,0.023,0.067,5979,4.2,Low,0.4
33940,Spice Shop,2022-04-14 19:11:58.878588,Summer,Hot,Bhopal,143368,22562,0.0,8,0.043,0.022,0.06,3252,3.8,Low,0.8
19472,Tailor Shop,2022-04-14 19:12:54.933892,Summer,Hot,Bhopal,347593,24652,0.021,36,0.033,0.047,0.053,11504,3.7,Low,0.49
10731,Mobile Repair Shop,2022-04-14 19:30:09.035678,Summer,Hot,Chennai,489891,54443,0.052,28,0.032,0.026,0.066,33236,3.3,Medium,0.35
25725,Spice Shop,2022-04-14 19:31:55.575938,Summer,Hot,Thane,388994,27638,0.135,4,0.022,0.024,0.052,27778,4.9,Low,0.93
36252,Jewelry Store,2022-04-14 19:48:20.235298,Summer,Hot,Kanpur,107894,8828,0.092,44,0.025,0.046,0.046,8935,4.0,Low,0.34
22994,Spice Shop,2022-04-14 19:52:49.840102,Summer,Mild,Delhi,83638,11015,0.08,43,0.016,0.051,0.072,6388,4.1,Low,0.93
26218,Fruit Vendor,2022-04-14 20:40:57.653805,Summer,Hot,Visakhapatnam,165482,34195,0.055,8,0.033,0.044,0.078,9609,3.5,High,0.99
49918,Pharmacy,2022-04-14 21:06:14.372648,Summer,Mild,Visakhapatnam,200689,21262,0.14,8,0.019,0.051,0.069,15074,4.0,Medium,0.91
26260,Fruit Vendor,2022-04-14 21:50:15.667746,Summer,Hot,Chennai,250418,23681,0.092,38,0.034,0.058,0.032,22591,4.2,Medium,0.93
40863,Spice Shop,2022-04-14 22:27:15.983880,Summer,Hot,Kolkata,457456,40335,0.053,14,0.011,0.035,0.057,14747,3.3,Medium,0.43
14825,Sweet Shop,2022-04-14 23:07:59.861660,Summer,Very Hot,Pune,113086,16181,0.035,46,0.037,0.043,0.067,5877,3.2,Low,0.51
35725,Tech Shop,2022-04-14 23:10:03.153204,Summer,Very Hot,Delhi,36624,6711,0.004,35,0.021,0.022,0.039,1662,4.7,High,0.78
30192,Pharmacy,2022-04-14 23:15:54.284586,Summer,Very Hot,Vadodara,130653,9001,0.105,34,0.027,0.046,0.063,9058,5.0,Low,0.5
16177,Sweet Shop,2022-04-14 23:53:29.185747,Summer,Hot,Nagpur,506006,43751,0.076,48,0.036,0.044,0.07,34157,4.2,High,1.0
8560,Ice Cream Parlor,2022-04-15 01:07:57.630117,Summer,Hot,Thane,631810,72404,0.076,16,0.027,0.025,0.064,54811,4.9,Low,0.74
47607,Hair Salon,2022-04-15 01:26:42.025690,Summer,Very Hot,Delhi,387153,60146,0.022,44,0.02,0.023,0.055,4641,4.8,Low,0.37
12378,Fruit Vendor,2022-04-15 02:36:13.308396,Summer,Very Hot,Patna,297935,48406,0.121,10,0.031,0.028,0.072,30288,3.7,High,0.7
3947,Spice Shop,2022-04-15 02:38:14.905848,Summer,Very Hot,Vadodara,24352,3970,0.056,42,0.043,0.022,0.056,2143,4.8,Medium,0.39
177,Photo Studio,2022-04-15 04:13:29.266502,Summer,Hot,Pimpri-Chinchwad,407620,48751,0.09,27,0.044,0.047,0.037,12920,4.8,Low,0.98
22565,Bakery,2022-04-15 05:01:08.730009,Summer,Hot,Pune,272946,30645,0.065,48,0.017,0.044,0.061,26019,3.2,Medium,0.53
10264,Cyber Cafe,2022-04-15 05:42:17.890529,Summer,Very Hot,Pimpri-Chinchwad,462076,35101,0.044,2,0.044,0.054,0.034,5677,3.9,Low,0.87
44744,Stationery Shop,2022-04-15 06:53:44.567358,Summer,Hot,Kanpur,426784,69063,0.031,20,0.014,0.055,0.034,4727,4.5,Medium,0.68
31187,Jewelry Store,2022-04-15 07:16:52.433379,Summer,Very Hot,Ahmedabad,73533,12468,0.056,34,0.047,0.025,0.052,1495,4.9,Medium,0.85
40011,Mobile Repair Shop,2022-04-15 07:23:09.806333,Summer,Very Hot,Bangalore,72055,13694,0.047,36,0.042,0.025,0.046,3008,5.0,Low,0.9
33316,Optician,2022-04-15 08:39:16.784850,Summer,Mild,Ahmedabad,469151,54429,0.044,39,0.015,0.036,0.079,15466,3.6,Medium,0.32
740,Furniture Store,2022-04-15 09:31:36.354725,Summer,Hot,Hyderabad,331676,48599,0.078,6,0.036,0.045,0.072,19061,4.7,High,0.83
7583,Jewelry Store,2022-04-15 10:06:43.475336,Summer,Very Hot,Lucknow,94839,15886,0.025,15,0.049,0.021,0.062,5453,4.7,Low,0.71
48145,Vegetable Vendor,2022-04-15 10:25:26.109625,Summer,Hot,Lucknow,517230,61053,0.118,41,0.024,0.022,0.052,27850,4.2,Medium,0.48
18370,Stationery Shop,2022-04-15 11:00:05.690198,Summer,Very Hot,Pimpri-Chinchwad,251287,24571,0.067,45,0.015,0.049,0.062,25595,4.7,Medium,0.71
9439,Pharmacy,2022-04-15 11:40:41.759330,Summer,Hot,Patna,371639,29094,0.102,33,0.011,0.045,0.068,20958,3.9,Medium,0.62
18349,Dry Cleaning Service,2022-04-15 11:58:58.685772,Summer,Hot,Ahmedabad,82956,7822,0.116,12,0.047,0.055,0.04,7578,4.5,High,0.94
45690,Cyber Cafe,2022-04-15 12:04:51.706420,Summer,Very Hot,Bangalore,305631,26944,0.043,5,0.032,0.051,0.052,27645,4.7,High,0.9
27371,Grocery Store,2022-04-15 12:33:23.856940,Summer,Hot,Kolkata,320231,50234,0.105,11,0.025,0.024,0.057,8738,3.2,High,0.51
5683,Mobile Repair Shop,2022-04-15 12:54:02.176264,Summer,Hot,Ahmedabad,340485,25546,0.04,47,0.021,0.045,0.042,26547,4.6,Low,0.45
31281,Gym,2022-04-15 13:26:46.446752,Summer,Very Hot,Ahmedabad,406797,79039,0.125,15,0.034,0.04,0.063,22723,4.1,Low,0.77
33639,Stationery Shop,2022-04-15 13:48:44.832808,Summer,Hot,Bhopal,127213,8870,0.03,16,0.026,0.023,0.042,12033,3.1,High,0.35
4536,Flower Shop,2022-04-15 14:44:08.990575,Summer,Hot,Chennai,12496,1062,0.015,36,0.026,0.054,0.061,879,3.8,Low,0.58
19972,Pet Shop,2022-04-15 16:25:38.060496,Summer,Hot,Pune,477228,51361,0.045,6,0.031,0.058,0.074,44854,4.2,Medium,0.65
29009,Pharmacy,2022-04-15 16:35:06.109809,Summer,Hot,Ghaziabad,250083,21367,0.139,39,0.043,0.044,0.042,15897,4.9,High,0.96
11210,Tech Shop,2022-04-15 18:17:26.121398,Summer,Hot,Nagpur,356155,37848,0.03,34,0.011,0.032,0.052,15901,4.8,Medium,0.79
46280,Tailor Shop,2022-04-15 18:51:57.811889,Summer,Very Hot,Bhopal,276620,36373,0.026,10,0.045,0.036,0.078,24095,3.3,Medium,0.95
2403,Fruit Vendor,2022-04-15 19:01:54.671196,Summer,Hot,Thane,215880,35459,0.038,42,0.038,0.041,0.078,2853,3.6,High,0.92
23116,Fruit Vendor,2022-04-15 19:02:02.871822,Summer,Hot,Mumbai,176883,29151,0.14,5,0.015,0.055,0.043,4410,4.6,Low,0.62
20171,Electrical Appliances,2022-04-15 19:38:14.109392,Summer,Very Hot,Lucknow,585939,41224,0.095,9,0.027,0.029,0.035,49481,3.4,Low,0.35
33449,Vegetable Vendor,2022-04-15 19:56:15.804672,Summer,Very Hot,Kanpur,287211,37279,0.07,44,0.029,0.028,0.067,5859,3.8,Medium,0.94
26398,Cyber Cafe,2022-04-15 20:10:35.698411,Summer,Hot,Nagpur,280112,51873,0.046,3,0.038,0.057,0.049,24319,3.3,High,0.4
6283,Bakery,2022-04-15 20:28:10.261938,Summer,Hot,Indore,328492,30320,0.058,12,0.05,0.054,0.038,4415,4.1,High,0.58
26370,Auto Parts Shop,2022-04-15 20:43:21.694348,Summer,Hot,Jaipur,217986,18630,0.086,9,0.037,0.031,0.039,13946,4.3,High,0.36
8926,Electrical Appliances,2022-04-15 22:02:00.681281,Summer,Hot,Kolkata,298626,37944,0.032,13,0.042,0.051,0.044,18624,3.8,Medium,0.91
44810,Clothing Store,2022-04-15 22:09:02.577207,Summer,Very Hot,Ahmedabad,301759,51234,0.093,20,0.035,0.046,0.064,20998,4.1,Low,0.77
43804,Vegetable Vendor,2022-04-15 23:02:45.424547,Summer,Hot,Pimpri-Chinchwad,374948,29432,0.066,38,0.044,0.054,0.062,21174,3.5,High,0.86
49259,Tech Shop,2022-04-15 23:03:45.273219,Summer,Very Hot,Pune,216794,18655,0.049,19,0.036,0.022,0.075,5546,4.3,Low,0.49
6241,Furniture Store,2022-04-15 23:08:54.255032,Summer,Very Hot,Pimpri-Chinchwad,33593,1966,0.004,30,0.014,0.052,0.063,1890,4.6,High,0.63
36851,Auto Parts Shop,2022-04-15 23:41:22.325131,Summer,Hot,Pimpri-Chinchwad,213230,22294,0.095,19,0.016,0.025,0.031,9564,3.7,High,0.74
33906,Jewelry Store,2022-04-15 23:56:40.873610,Summer,Very Hot,Pune,295100,17223,0.085,17,0.044,0.057,0.054,6216,4.2,Low,0.41
34251,Optician,2022-04-16 02:15:12.924979,Summer,Hot,Pimpri-Chinchwad,324557,39523,0.205,4,0.026,0.059,0.077,14550,3.8,Medium,0.73
44575,Clothing Store,2022-04-16 02:20:14.542801,Summer,Very Hot,Visakhapatnam,40808,4263,0.042,20,0.028,0.025,0.039,425,3.9,Low,0.7
43653,Pharmacy,2022-04-16 03:03:15.398580,Summer,Very Hot,Hyderabad,409041,52777,0.08,45,0.045,0.039,0.031,35396,4.2,Low,0.75
35501,Hair Salon,2022-04-16 04:07:24.120698,Summer,Hot,Indore,48884,8372,0.082,15,0.022,0.025,0.042,709,3.8,Low,0.7
33480,Street Food Vendor,2022-04-16 04:28:27.809366,Summer,Hot,Pune,246072,22356,0.134,47,0.023,0.023,0.075,10524,4.7,High,0.8
49365,Ice Cream Parlor,2022-04-16 06:27:41.289245,Summer,Hot,Hyderabad,194476,22165,0.205,29,0.034,0.055,0.073,16122,4.0,Low,0.38
18910,Pet Shop,2022-04-16 06:47:27.807017,Summer,Hot,Chennai,15401,2526,0.188,1,0.039,0.03,0.049,969,4.3,Low,0.61
703,Photo Studio,2022-04-16 07:49:34.349263,Summer,Hot,Kanpur,432947,80831,0.107,32,0.024,0.026,0.043,15376,4.2,Medium,0.63
1044,Sweet Shop,2022-04-16 08:19:39.401575,Summer,Very Hot,Bhopal,356420,45083,0.035,44,0.042,0.038,0.04,10183,3.3,Low,0.76
36314,Gym,2022-04-16 08:29:34.244297,Summer,Very Hot,Ghaziabad,54656,9980,0.045,21,0.033,0.043,0.077,1631,3.4,Low,0.95
